row_index,ID,Tool,missing_rate,zero_rate,y_true,global_pred,residual_pred,corrected_pred,global_residual,corrected_residual,global_absolute_error,corrected_absolute_error,absolute_error_change,improved
313,NH1341,L,0.001114413075780089,0.05089153046062407,2.8546977247477785,2.8559844493865967,0.010396560654044151,2.85910341758281,-0.0012867246388181819,-0.0044056928350313385,0.0012867246388181819,0.0044056928350313385,-0.0031189681962131566,False
314,NH1342,N,0.02711738484398217,0.04011887072808321,2.991576204545834,2.857973098754883,0.10637114197015762,2.88988444134593,0.13360310579095103,0.10169176319990392,0.13360310579095103,0.10169176319990392,0.03191134259104711,True
315,NH1343,M,0.030089153046062408,0.05386329866270431,2.693697265150833,2.6641950607299805,-0.012375544756650925,2.660482397302985,0.029502204420852607,0.033214867847847884,0.029502204420852607,0.033214867847847884,-0.0037126634269952774,False
316,NH1344,N,0.02674591381872214,0.03937592867756315,2.6682699621208332,2.571868658065796,-0.004245054442435503,2.5705951417330652,0.09640130405503733,0.09767482038776798,0.09640130405503733,0.09767482038776798,-0.001273516332730651,False
317,NH1345,M,0.02786032689450223,0.05349182763744428,2.617128162878333,2.682248592376709,0.03707325831055641,2.693370569869876,-0.06512042949837582,-0.07624240699154283,0.06512042949837582,0.07624240699154283,-0.011121977493167012,False
318,NH1346,M,0.0274888558692422,0.04457652303120357,2.8472591401512504,2.7058732509613037,-0.018846293911337852,2.7002193627879025,0.14138588918994666,0.14703977736334783,0.14138588918994666,0.14703977736334783,-0.005653888173401178,False
319,NH1347,N,0.02711738484398217,0.04420505200594354,2.7911444242425,2.67372727394104,0.011542737483978271,2.6771900951862335,0.11741715030145983,0.11395432905626635,0.11741715030145983,0.11395432905626635,0.0034628212451934814,True
320,NH1348,N,0.0003714710252600297,0.034918276374442794,2.6559603181822227,2.6210670471191406,-0.0012724475236609578,2.6206853128620424,0.03489327106308204,0.03527500532018024,0.03489327106308204,0.03527500532018024,-0.0003817342570981985,False
321,NH1349,M,0.0007429420505200594,0.05609212481426449,2.7990816994947227,2.633394479751587,0.022916482761502266,2.6402694245800378,0.16568721974313583,0.15881227491468497,0.16568721974313583,0.15881227491468497,0.006874944828450857,True
322,NH1350,L,0.0007429420505200594,0.041604754829123326,2.7984811085850003,2.791701316833496,-0.011397065594792366,2.788282197155058,0.006779791751504227,0.010198911429942115,0.006779791751504227,0.010198911429942115,-0.0034191196784378874,False
323,NH1352,N,0.0003714710252600297,0.04309063893016345,2.7900420984851406,3.033813714981079,-0.01481555588543415,3.029369048215449,-0.24377161649593848,-0.23932694973030832,0.24377161649593848,0.23932694973030832,0.004444666765630156,True
324,NH1353,L,0.0007429420505200594,0.04903417533432392,2.6507707045455557,2.666774034500122,-0.04260864853858948,2.653991439938545,-0.016003329954566325,-0.0032207353929893934,0.016003329954566325,0.0032207353929893934,0.012782594561576932,True
325,NH1354,N,0.0007429420505200594,0.044947994056463596,2.5145562550505547,2.5219616889953613,-0.011227411217987537,2.518593465629965,-0.007405433944806639,-0.0040372105794102,0.007405433944806639,0.0040372105794102,0.003368223365396439,True
326,NH1356,N,0.02786032689450223,0.04791976225854384,2.6516924090904164,2.727006196975708,0.02533833496272564,2.7346076974645257,-0.07531378788529164,-0.08291528837410933,0.07531378788529164,0.08291528837410933,-0.007601500488817692,False
327,NH1357,L,0.02786032689450223,0.046433878157503716,2.849412655302917,2.8121354579925537,0.07729862630367279,2.8353250458836556,0.037277197310363164,0.014087609419261238,0.037277197310363164,0.014087609419261238,0.023189587891101926,True
328,NH1358,N,0.0274888558692422,0.041604754829123326,2.738566556817916,2.6735119819641113,0.01053612306714058,2.6766728188842537,0.0650545748538045,0.06189373793366215,0.0650545748538045,0.06189373793366215,0.0031608369201423514,True
329,NH1359,L,0.02711738484398217,0.0475482912332838,2.7056219431808333,2.6557109355926514,-0.015055837109684944,2.651194184459746,0.0499110075881819,0.054427758721087294,0.0499110075881819,0.054427758721087294,-0.004516751132905394,False
330,NH1360,L,0.0,0.0475482912332838,2.920682946969167,2.8637592792510986,-0.04874926060438156,2.849134501069784,0.05692366771806823,0.0715484458993827,0.05692366771806823,0.0715484458993827,-0.014624778181314468,False
331,NH1361,N,0.0007429420505200594,0.038261515601783064,2.670264651515,2.635505437850952,0.022358277812600136,2.6422129211947323,0.034759213664047994,0.028051730320267865,0.034759213664047994,0.028051730320267865,0.0067074833437801296,True
332,NH1362,M,0.0003714710252600297,0.05200594353640416,2.5204641931825,2.665226697921753,0.005589038599282503,2.6669034095015376,-0.14476250473925312,-0.14643921631903778,0.14476250473925312,0.14643921631903778,-0.0016767115797846621,False
333,NH1363,L,0.002600297176820208,0.04234769687964339,2.8111716136362497,2.6901748180389404,0.035736847668886185,2.7008958723396064,0.12099679559730925,0.1102757412966433,0.12099679559730925,0.1102757412966433,0.010721054300665944,True
334,NH1364,N,0.0018573551263001485,0.0412332838038633,2.7324893257579177,2.661332130432129,-0.025851579383015633,2.6535766566172243,0.07115719532578879,0.07891266914069339,0.07115719532578879,0.07891266914069339,-0.007755473814904601,False
335,NH1365,N,0.0003714710252600297,0.04011887072808321,2.4130399090912498,2.568176746368408,-0.03991840034723282,2.556201226264238,-0.15513683727715843,-0.1431613171729884,0.15513683727715843,0.1431613171729884,0.011975520104170023,True
336,NH1366,L,0.002228826151560178,0.04271916790490342,2.8110285681816665,2.7752060890197754,-0.037284184247255325,2.7640208337455987,0.035822479161891074,0.04700773443606776,0.035822479161891074,0.04700773443606776,-0.011185255274176686,False
337,NH1367,L,0.002228826151560178,0.04049034175334324,2.5282417234850003,2.6152963638305664,-0.06610997766256332,2.5954633705317973,-0.08705464034556609,-0.067221647046797,0.08705464034556609,0.067221647046797,0.019832993298769086,True
338,NH1368,N,0.0007429420505200594,0.03937592867756315,2.9217660000004164,2.9183743000030518,-0.010274611413478851,2.915291916579008,0.003391699997364661,0.0064740834214083165,0.003391699997364661,0.0064740834214083165,-0.0030823834240436554,False
339,NH1371,N,0.0018573551263001485,0.03528974739970282,2.6560071606063334,2.72381854057312,0.011671910993754864,2.7273201138712464,-0.06781137996678677,-0.07131295326491305,0.06781137996678677,0.07131295326491305,-0.0035015732981262815,False
340,NH1376,N,0.002228826151560178,0.03789004457652303,2.9502337462116666,2.932331085205078,0.0030840574763715267,2.9332563024479894,0.01790266100658844,0.016977443763677158,0.01790266100658844,0.016977443763677158,0.0009252172429112804,True
341,NH1377,N,0.0033432392273402673,0.03900445765230312,3.017101999999166,2.8742918968200684,0.0038954089395701885,2.8754605195019396,0.1428101031790976,0.14164148049722636,0.1428101031790976,0.14164148049722636,0.0011686226818712342,True
342,NH1378,N,0.0018573551263001485,0.038261515601783064,2.6396423143937504,2.787186861038208,0.004277520347386599,2.788470117142424,-0.1475445466444576,-0.14882780274867358,0.1475445466444576,0.14882780274867358,-0.0012832561042159796,False
343,NH1379,L,0.0007429420505200594,0.04234769687964339,2.427929627272333,2.6624948978424072,-0.05625660717487335,2.6456179156899453,-0.23456527057007426,-0.21768828841761234,0.23456527057007426,0.21768828841761234,0.016876982152461917,True
344,NH1380,N,0.0007429420505200594,0.03900445765230312,2.5106332075753324,2.5220959186553955,-0.10084562003612518,2.491842232644558,-0.011462711080063137,0.018790974930774418,0.011462711080063137,0.018790974930774418,-0.007328263850711281,False
345,NH1381,L,0.0007429420505200594,0.03714710252600297,2.791738484848332,2.6807785034179688,0.01582561619579792,2.6855261882767083,0.11095998143036345,0.1062122965716239,0.11095998143036345,0.1062122965716239,0.004747684858739554,True
346,NH1382,L,0.0014858841010401188,0.043833580980683504,2.5365751893945836,2.7299671173095703,0.04216644540429115,2.742617050930858,-0.19339192791498672,-0.20604186153627424,0.19339192791498672,0.20604186153627424,-0.012649933621287524,False
347,NH1383,L,0.001114413075780089,0.038261515601783064,2.715058503788333,2.6683409214019775,-0.028365299105644226,2.659831331670284,0.04671758238635526,0.05522717211804862,0.04671758238635526,0.05522717211804862,-0.008509589731693357,False
348,NH1384,L,0.0007429420505200594,0.03974739970282318,2.7460927310595826,2.617050886154175,-0.06369566172361374,2.5979421876370905,0.12904184490540782,0.14815054342249212,0.12904184490540782,0.14815054342249212,-0.0191086985170843,False
349,NH1385,N,0.0007429420505200594,0.03974739970282318,2.677818651515833,2.724733591079712,0.012839952483773232,2.7285855768248437,-0.04691493956387882,-0.05076692530901061,0.04691493956387882,0.05076692530901061,-0.003851985745131792,False
350,NH1386,L,0.0003714710252600297,0.0338038632986627,3.0376429507583333,2.9387130737304688,0.02905229479074478,2.947428762167692,0.0989298770278646,0.09021418859064134,0.0989298770278646,0.09021418859064134,0.008715688437223257,True
351,NH1387,N,0.0003714710252600297,0.03789004457652303,2.6446771856066666,2.62580943107605,-0.00741962343454361,2.6235835440456867,0.018867754530616843,0.021093641560979925,0.018867754530616843,0.021093641560979925,-0.002225887030363083,False
352,NH1388,M,0.001114413075780089,0.04717682020802377,2.7922012689387503,2.9309606552124023,0.014425529167056084,2.935288313962519,-0.13875938627365203,-0.14308704502376868,0.13875938627365203,0.14308704502376868,-0.0043276587501166475,False
353,NH1389,L,0.0007429420505200594,0.046805349182763745,2.744722598485416,2.7321767807006836,0.016452057287096977,2.7371123978868126,0.012545817784732627,0.0076102005986036225,0.012545817784732627,0.0076102005986036225,0.004935617186129004,True
354,NH1390,M,0.0003714710252600297,0.041976225854383355,2.601928625,2.5841283798217773,-0.011053909547626972,2.5808122069574893,0.017800245178222873,0.021116418042510965,0.017800245178222873,0.021116418042510965,-0.0033161728642880917,False
355,NH1391,L,0.0007429420505200594,0.04420505200594354,3.0596034772720824,2.9996230602264404,0.04204972833395004,3.0122379787266254,0.05998041704564194,0.04736549854545702,0.05998041704564194,0.04736549854545702,0.012614918500184924,True
356,NH1392,M,0.0007429420505200594,0.044947994056463596,2.6571546022733328,2.746461868286133,-0.002420369302853942,2.7457357574952765,-0.08930726601280004,-0.08858115522194376,0.08930726601280004,0.08858115522194376,0.0007261107908562714,True
357,NH1393,L,0.0003714710252600297,0.0412332838038633,2.7594724431812505,2.6777498722076416,0.026030326262116432,2.6855589700862765,0.08172257097360891,0.07391347309497398,0.08172257097360891,0.07391347309497398,0.00780909787863493,True
358,NH1394,M,0.0014858841010401188,0.050148588410104014,2.61070518939375,2.652205467224121,-0.028082018718123436,2.643780861608684,-0.041500277830371246,-0.033075672214934126,0.041500277830371246,0.033075672214934126,0.00842460561543712,True
359,NH1396,N,0.10772659732540862,0.03603268945022288,2.5963870378785012,2.612870693206787,-0.017075803130865097,2.6077479522675278,-0.016483655328285884,-0.011360914389026533,0.016483655328285884,0.011360914389026533,0.0051227409392593515,True
360,NH1397,L,0.10921248142644874,0.02637444279346211,2.622993156565277,2.623034715652466,-0.06435675173997879,2.603727690130472,-4.1559087188947075e-05,0.019265466434804868,4.1559087188947075e-05,0.019265466434804868,-0.01922390734761592,False
361,NH1398,N,0.10884101040118871,0.030832095096582468,2.8257200202024997,2.7467451095581055,-0.04530142620205879,2.7331546816974877,0.07897491064439421,0.09256533850501203,0.07897491064439421,0.09256533850501203,-0.013590427860617815,False
362,NH1400,N,0.0018573551263001485,0.04234769687964339,2.8297341931820834,2.7458932399749756,-0.020590418949723244,2.739716114290059,0.08384095320710783,0.09001807889202462,0.08384095320710783,0.09001807889202462,-0.0061771256849167955,False
363,NH1401,M,0.002228826151560178,0.048291233283803865,2.51667469696875,2.5870862007141113,-0.07915524393320084,2.563339627534151,-0.07041150374536143,-0.046664930565401,0.07041150374536143,0.046664930565401,0.02374657317996043,True
364,NH1402,N,0.0003714710252600297,0.037518573551263,2.7964503750012497,2.606584310531616,-0.08879353851079941,2.579946248978376,0.1898660644696335,0.2165041260228735,0.1898660644696335,0.2165041260228735,-0.02663806155324,False
365,NH1403,L,0.0003714710252600297,0.043833580980683504,2.6668114507575003,2.7193920612335205,0.027047600597143173,2.7275063414126635,-0.05258061047602025,-0.0606948906551632,0.05258061047602025,0.0606948906551632,-0.008114280179142952,False
366,NH1404,N,0.0003714710252600297,0.03789004457652303,2.76952707197,2.804544448852539,0.05931330844759941,2.822338441386819,-0.03501737688253925,-0.052811369416819076,0.03501737688253925,0.052811369416819076,-0.017793992534279823,False
367,NH1405,M,0.0003714710252600297,0.04791976225854384,2.5459914393941667,2.5905063152313232,-0.025212451815605164,2.582942579686642,-0.04451487583715652,-0.03695114029247515,0.04451487583715652,0.03695114029247515,0.0075637355446813714,True
368,NH1406,N,0.0007429420505200594,0.03789004457652303,2.6985776186861115,2.632455348968506,0.00857433583587408,2.635027649719268,0.0661222697176056,0.06354996896684328,0.0661222697176056,0.06354996896684328,0.002572300750762313,True
369,NH1407,M,0.0,0.046805349182763745,2.3724959797983334,2.5486583709716797,-0.030819201841950417,2.5394126104190944,-0.1761623911733463,-0.166916630620761,0.1761623911733463,0.166916630620761,0.009245760552585303,True
370,NH1408,N,0.0007429420505200594,0.04049034175334324,2.9403473358586107,2.900782346725464,0.02756805717945099,2.9090527638792993,0.03956498913314688,0.0312945719793114,0.03956498913314688,0.0312945719793114,0.008270417153835474,True
371,NH1409,L,0.0007429420505200594,0.04271916790490342,2.9119232272733337,2.8204500675201416,0.020575404167175293,2.826622688770294,0.09147315975319215,0.08530053850303965,0.09147315975319215,0.08530053850303965,0.006172621250152499,True
372,NH1410,M,0.0014858841010401188,0.04717682020802377,2.5341386022729164,2.6347970962524414,-0.040165193378925323,2.6227475382387637,-0.10065849397952498,-0.08860893596584729,0.10065849397952498,0.08860893596584729,0.012049558013677686,True
373,NH1411,M,0.001114413075780089,0.046805349182763745,2.836565439392917,2.7438714504241943,-0.00992630422115326,2.7408935591578483,0.09269398896872261,0.09567188023506867,0.09269398896872261,0.09567188023506867,-0.0029778912663460666,False
374,NH1412,L,0.0003714710252600297,0.04049034175334324,2.7662135151520832,2.781346321105957,0.04406062886118889,2.7945645097643137,-0.015132805953873785,-0.02835099461223045,0.015132805953873785,0.02835099461223045,-0.013218188658356667,False
375,NH1413,M,0.001114413075780089,0.04717682020802377,2.5141197272720834,2.595273494720459,-0.019905518740415573,2.5893018390983342,-0.08115376744837555,-0.07518211182625079,0.08115376744837555,0.07518211182625079,0.005971655622124761,True
