row_index,ID,Tool,missing_rate,zero_rate,y_true,y_pred,residual,absolute_residual,squared_error,AN_tool_max_z,AN_tool_top5_mean_z,AN_tool_top10_mean_z,AN_tool_count_z3,AN_tool_count_z5
683,NH1816,O,0.002228826151560178,0.041976225854383355,2.8569499621211114,2.7670674324035645,0.08988252971754696,0.08988252971754696,0.008078869148425712,4.501291804247433,3.6329869338147818,3.280603328708609,6,0
684,NH1817,N,0.0018573551263001485,0.03900445765230312,3.2316994898988884,3.053410053253174,0.17828943664571462,0.17828943664571462,0.03178712321944629,3.8125059818290596,3.6012553420911493,3.4614242320136164,10,0
685,NH1818,O,0.002228826151560178,0.04011887072808321,2.880580770201944,2.9986231327056885,-0.11804236250374434,0.11804236250374434,0.013933999345465386,4.501291804247433,3.5032542569203526,3.2044351687989634,4,0
686,NH1819,N,0.0018573551263001485,0.03937592867756315,2.922420189394166,2.873323678970337,0.04909651042382901,0.04909651042382901,0.0024104673357971504,5.431765977346074,4.141496113986232,3.7950921946905956,13,1
687,NH1820,N,0.029346210995542348,0.1188707280832095,3.049317465908335,2.872903823852539,0.1764136420557958,0.1764136420557958,0.031121773103390444,8.07797990827511,8.077979908275108,8.077979908275104,186,154
688,NH1821,N,0.02786032689450223,0.11701337295690936,2.910305911616388,2.779075860977173,0.131230050639215,0.131230050639215,0.017221326190770932,8.07797990827511,8.077979908275108,8.077979908275104,205,154
689,NH1822,O,0.02823179791976226,0.03677563150074294,2.9383589368683327,2.8591246604919434,0.07923427637638936,0.07923427637638936,0.0062780705528900525,9.095123138119607,5.572925569433798,4.998451404628645,58,1
690,NH1823,O,0.029717682020802376,0.04271916790490342,3.1580758712116666,2.997598171234131,0.1604776999775357,0.1604776999775357,0.02575309219007996,4.694776114187603,4.629717466946072,4.5495042907543475,142,0
691,NH1824,N,0.02786032689450223,0.0338038632986627,2.831751537879583,2.910815954208374,-0.07906441632879124,0.07906441632879124,0.006251181929412431,3.8125059818290596,3.5368813966434502,3.420746939831028,13,0
692,NH1825,J,0.02786032689450223,0.028603268945022287,2.9999524747463884,2.8709630966186523,0.12898937812773603,0.12898937812773603,0.016638259669780067,4.721917864295533,4.5687854276327835,4.101231686639059,14,0
693,NH1826,J,0.0274888558692422,0.02711738484398217,2.7532827399000004,2.800236225128174,-0.04695348522817344,0.04695348522817344,0.0022046297750723015,4.721917864295533,4.547780478252433,4.033034545660751,13,0
694,NH1827,J,0.02786032689450223,0.03566121842496285,2.753110962121389,2.8331539630889893,-0.08004300096760009,0.08004300096760009,0.006406882003899228,4.721917864295533,4.498314649464357,3.9532137201473687,11,0
695,NH1828,O,0.0018573551263001485,0.0338038632986627,2.8586238282833327,2.798579692840576,0.06004413544275655,0.06004413544275655,0.0036052982010680934,9.162967955549222,6.277269748079384,4.970067472184171,10,4
696,NH1829,O,0.0007429420505200594,0.038261515601783064,2.8647285833333336,2.8860771656036377,-0.021348582270304117,0.021348582270304117,0.0004557619649519433,3.359383730062751,3.044126978980493,2.8683166717220923,2,0
697,NH1830,O,0.001114413075780089,0.0338038632986627,3.099469366161389,2.917757987976074,0.18171137818531458,0.18171137818531458,0.03301902496200642,9.165785722292265,8.39773661483365,5.976258356042498,9,5
698,NH1831,L,0.0003714710252600297,0.03417533432392273,2.923653117424166,2.834523916244507,0.08912920117965895,0.08912920117965895,0.007944014502924118,4.461018220265136,3.9091507036685704,3.6435713104325864,13,0
699,NH1832,L,0.002600297176820208,0.04234769687964339,2.6255228674241664,2.640721321105957,-0.015198453681790625,0.015198453681790625,0.000230992994317535,4.9122588896225015,3.999398837540044,3.683258037283891,11,0
700,NH1833,L,0.001114413075780089,0.03789004457652303,2.8878988219712505,2.758626699447632,0.12927212252361864,0.12927212252361864,0.01671128166176147,4.0451460041680685,3.71431466897885,3.518992442476116,10,0
701,NH1834,L,0.0007429420505200594,0.034918276374442794,2.9990765151516663,3.0092718601226807,-0.010195344971014375,0.010195344971014375,0.00010394505907798812,4.0451460041680685,3.71431466897885,3.4655412632007647,8,0
702,NH1835,O,0.002600297176820208,0.03528974739970282,1.6142395746208331,2.878690242767334,-1.2644506681465009,1.2644506681465009,1.5988354921761325,9.165785722292268,8.378476774090014,6.36297290016934,198,5
703,NH1836,L,0.001114413075780089,0.04309063893016345,2.9368110719699994,2.8066861629486084,0.13012490902139096,0.13012490902139096,0.016932491947825274,5.865427509709571,4.430015569407331,4.002080170469289,18,1
704,NH1837,M,0.002600297176820208,0.03714710252600297,2.8521571136358332,2.876460075378418,-0.024302961742584728,0.024302961742584728,0.0005906339494615369,11.212606266424723,6.460164135440716,5.091312671862867,16,2
705,NH1838,O,0.0007429420505200594,0.02563150074294205,2.8414712916666662,2.8819456100463867,-0.040474318379720486,0.040474318379720486,0.0016381704483029796,8.603090020146064,8.174490716519827,6.894128364397972,25,9
706,NH1839,N,0.0014858841010401188,0.03863298662704309,2.7466042613633332,2.780637264251709,-0.03403300288837574,0.03403300288837574,0.0011582452856001915,3.7924713646243635,3.309997226500444,3.0934962650551943,6,0
707,NH1840,J,0.0274888558692422,0.0338038632986627,2.874379613635833,2.8332226276397705,0.041156985996062545,0.041156985996062545,0.0016938974962800884,4.026995912702841,3.26464992790727,2.790441857940979,3,0
708,NH1841,J,0.02711738484398217,0.02600297176820208,2.8665584999991673,2.8461341857910156,0.020424314208151717,0.020424314208151717,0.0004171526108733081,4.2230891211390675,3.6993250997657383,3.505809829606129,12,0
709,NH1842,J,0.02823179791976226,0.029717682020802376,2.87035814015125,2.842010021209717,0.02834811894153333,0.02834811894153333,0.0008036158475233207,5.754152282980158,4.340523034944586,3.700198915750512,9,2
710,NH1843,N,0.02823179791976226,0.03231797919762259,2.7602009621225,2.910430908203125,-0.1502299460806249,0.1502299460806249,0.022569036699387465,5.165304447642319,4.374663386987931,4.104201572303807,30,1
711,NH1844,O,0.02711738484398217,0.02711738484398217,2.8990067462116658,2.9005730152130127,-0.0015662690013469316,0.0015662690013469316,2.4531985845803146e-06,9.159238697380587,6.971966486854801,5.613287876040233,22,6
712,NH1845,O,0.02711738484398217,0.02674591381872214,2.8713014015145832,2.984090566635132,-0.1127891651205486,0.1127891651205486,0.012721395768590375,6.442951800764672,5.170239549932048,4.427432877045722,12,3
713,NH1846,O,0.002228826151560178,0.03900445765230312,2.6601665732322215,2.7063465118408203,-0.046179938608598814,0.046179938608598814,0.0021325867298939553,9.165785722292267,5.211231348991618,4.233692908056942,12,2
714,NH1847,O,0.001114413075780089,0.030832095096582468,2.6349156792933326,2.721153497695923,-0.08623781840259026,0.08623781840259026,0.007436961322838135,3.783880463366215,3.6771128337964427,3.517262418374974,10,0
715,NH1848,O,0.0014858841010401188,0.03863298662704309,2.5659426136366656,2.8197460174560547,-0.25380340381938904,0.25380340381938904,0.06441616779030786,6.442951800764318,5.185496050213241,4.777831408838633,21,2
716,NH1851,O,0.002228826151560178,0.03566121842496285,2.747714659090833,2.8213887214660645,-0.07367406237523166,0.07367406237523166,0.005427867466869526,4.035797872370471,3.969526500402877,3.91703527150464,22,0
717,NH1852,O,0.002228826151560178,0.038261515601783064,2.7962288712124996,2.822463035583496,-0.02623416437099646,0.02623416437099646,0.0006882313802444601,4.501291804246503,3.548609731003123,3.0618733452658997,3,0
718,NH1853,O,0.0014858841010401188,0.030460624071322436,2.638273719695417,2.790956735610962,-0.152683015915545,0.152683015915545,0.023312103349066568,8.70562620748435,7.9945415715984804,5.805475070047798,7,6
719,NH1854,J,0.0003714710252600297,0.031203566121842496,3.230940229798056,3.2988345623016357,-0.06789433250357968,0.06789433250357968,0.004609640386106636,3.624054625668446,2.996335198489807,2.6762503587054125,2,0
720,NH1855,J,0.001114413075780089,0.03417533432392273,3.0071051666666664,2.9500010013580322,0.05710416530863416,0.05710416530863416,0.003260885695595817,3.624054625668446,3.312503530313747,2.876054053416594,5,0
721,NH1856,J,0.002600297176820208,0.030832095096582468,2.6143279836063944,3.0380678176879883,-0.4237398340815939,0.4237398340815939,0.1795554469874967,4.4347842605654835,4.142741796731384,3.7991628360648746,15,0
722,NH1857,J,0.0014858841010401188,0.0338038632986627,2.542369007576389,2.853299140930176,-0.3109301333537866,0.3109301333537866,0.09667754782740352,3.283090515742189,3.101998782725648,2.8371830808498855,4,0
723,NH1858,J,0.0014858841010401188,0.03789004457652303,2.962446318182917,2.9603922367095947,0.002054081473322089,0.002054081473322089,4.219250699045044e-06,11.832457151983746,9.071646431062653,5.991268834184591,8,4
724,NH1859,J,0.0014858841010401188,0.029717682020802376,2.93402264015125,3.005936622619629,-0.07191398246837899,0.07191398246837899,0.00517162087446232,5.21603702570543,3.3745977732511525,2.934856754088142,2,1
725,NH1860,J,0.0029717682020802376,0.031203566121842496,3.2950815606061115,3.06935453414917,0.22572702645694154,0.22572702645694154,0.05095269047309278,5.007973503554072,3.227532881576562,2.7859698074263184,2,1
726,NH1861,J,0.001114413075780089,0.033432392273402674,2.9741623308077783,2.954817533493042,0.019344797314736262,0.019344797314736262,0.00037422118314822726,6.782849125074554,4.094818521903122,3.2830585827892356,5,1
727,NH1862,O,0.0014858841010401188,0.03231797919762259,3.2410290732322222,3.2753608226776123,-0.03433174944539008,0.03433174944539008,0.001178669019981042,5.229240981281188,4.230904765701912,3.639162764654034,7,2
728,NH1863,N,0.0007429420505200594,0.034546805349182766,2.8970417272727773,2.9491984844207764,-0.052156757147999055,0.052156757147999055,0.0027203273161953505,3.856274207973982,3.527948827393619,3.2366439365937167,7,0
729,NH1864,O,0.002600297176820208,0.03194650817236255,2.9720060656563896,2.9017586708068848,0.07024739484950482,0.07024739484950482,0.004934696483142236,9.165785722292089,5.5105431155132845,4.475883242064663,9,1
730,NH1865,O,0.03677563150074294,0.02674591381872214,2.960540078282778,2.8607935905456543,0.09974648773712369,0.09974648773712369,0.009949361815892167,6.442951800764675,5.249543047001117,4.48141160476536,17,3
731,NH1866,N,0.03566121842496285,0.037518573551263,2.380365381313055,2.6887154579162598,-0.30835007660320457,0.30835007660320457,0.09507976974120212,16.248192496351596,6.404220026260982,4.772009729297379,12,1
732,NH1867,O,0.03714710252600297,0.031203566121842496,2.8067165050500003,2.7276132106781006,0.07910329437189967,0.07910329437189967,0.006257331180487414,6.442951800764672,4.645484898221096,3.8217819830444513,6,2
733,NH1868,J,0.001114413075780089,0.03900445765230312,3.0244165656569444,3.0147769451141357,0.009639620542808647,0.009639620542808647,9.292228420933847e-05,11.713178776399776,7.107282575574966,4.870643711024108,6,3
734,NH1869,J,0.001114413075780089,0.0338038632986627,3.088743020202778,3.0448226928710938,0.04392032733168438,0.04392032733168438,0.0019289951529223022,5.852951584757995,4.121055329211782,3.422350319538926,6,1
735,NH1870,J,0.0007429420505200594,0.036404160475482915,2.7013262929288895,2.793224334716797,-0.09189804178790739,0.09189804178790739,0.008445250084451973,6.056024983146224,4.515167471350713,3.719367943150302,6,2
736,NH1871,J,0.0003714710252600297,0.034918276374442794,2.854200143939445,2.8699378967285156,-0.015737752789070747,0.015737752789070747,0.00024767686284990405,3.624054625668446,3.383896408058226,3.123507698442255,5,0
737,NH1872,J,0.001114413075780089,0.03528974739970282,2.942174520202223,2.9148335456848145,0.02734097451740869,0.02734097451740869,0.0007475288875615913,3.124621762548774,2.8084009462745643,2.6583528312898226,2,0
738,NH1873,J,0.0003714710252600297,0.034918276374442794,3.0056338358586103,2.9304685592651367,0.0751652765934736,0.0751652765934736,0.005649818805373391,8.337088355866282,5.39800083760769,4.09701199560059,4,3
739,NH1874,M,0.004457652303120356,0.036404160475482915,2.994959267676389,2.9267117977142334,0.0682474699621558,0.0682474699621558,0.0046577171562353584,11.225320151336485,8.010039311888509,6.0482672981239105,18,6
740,NH1875,O,0.001114413075780089,0.03528974739970282,2.9547060252525004,2.990386724472046,-0.03568069921954553,0.03568069921954553,0.001273112296795677,7.296425678928453,6.314974567735722,5.181164099334721,23,4
741,NH1876,N,0.0014858841010401188,0.02711738484398217,2.9141102474752776,2.859696865081787,0.05441338239349047,0.05441338239349047,0.002960816183500219,4.291989946271908,3.9327498847807503,3.734228864958422,17,0
742,NH1877,M,0.001114413075780089,0.034918276374442794,2.7871418661619445,2.770933151245117,0.016208714916827294,0.016208714916827294,0.0002627224392549796,8.339137415558133,5.496735495884984,4.6142609190005786,22,2
743,NH1878,N,0.0014858841010401188,0.033060921248142645,2.881115969696111,2.8843719959259033,-0.003256026229792486,0.003256026229792486,1.060170680909667e-05,5.819039825417638,4.336867524637883,4.000536602816736,19,1
744,NH1879,M,0.0007429420505200594,0.034546805349182766,2.7095501969699995,2.877098321914673,-0.1675481249446733,0.1675481249446733,0.028072374172475857,4.870344743103647,4.623195848174549,4.387337179832456,19,0
745,NH1880,L,0.02823179791976226,0.037518573551263,2.8977145909094437,2.808624267578125,0.08909032333131872,0.08909032333131872,0.007937085711278912,13.232078348925443,5.685346363808046,4.4826713491812615,12,1
746,NH1881,O,0.028603268945022287,0.03714710252600297,3.0694516515147225,3.099384307861328,-0.02993265634660558,0.02993265634660558,0.0008959639159639873,3.968233828224043,3.6462900092416697,3.5154726951930293,179,0
747,NH1882,L,0.0274888558692422,0.03566121842496285,3.1094892235862153,3.0532796382904053,0.056209585295809994,0.056209585295809994,0.0031595174791269392,5.848559627593286,4.389963523770127,3.8900086049195344,15,1
748,NH1883,O,0.0274888558692422,0.03863298662704309,3.145264628787778,2.9137895107269287,0.2314751180608492,0.2314751180608492,0.05358073028128407,9.094942856006204,7.217866003736401,5.39655617803437,186,4
749,NH1884,L,0.0274888558692422,0.0338038632986627,3.180182585858889,3.010972023010254,0.1692105628486349,0.1692105628486349,0.02863221457955182,8.963172231446974,5.508038944691725,4.449046315380334,15,2
750,NH1885,O,0.02786032689450223,0.03677563150074294,3.093912742424167,3.062577962875366,0.03133477954880082,0.03133477954880082,0.000981868409371946,9.165785722292267,6.942076991649067,5.246776975958287,193,3
751,NH1886,M,0.0018573551263001485,0.03268945022288262,2.939886005050278,2.8881773948669434,0.05170861018333461,0.05170861018333461,0.002673780367092056,4.605423751411774,4.116791572881078,3.8967547256499344,20,0
752,NH1887,O,0.0014858841010401188,0.034918276374442794,2.731580166666667,2.86405348777771,-0.13247332111104315,0.13247332111104315,0.01754918080618955,3.3885272532123145,3.13534111170066,2.930842789404201,3,0
753,NH1888,L,0.001114413075780089,0.038261515601783064,2.8290362626252783,2.8006300926208496,0.028406170004428688,0.028406170004428688,0.0008069104943205041,3.939856506191511,3.673092593098702,3.2584928864631464,6,0
754,NH1889,J,0.0007429420505200594,0.0274888558692422,2.7347963308080554,2.778844118118286,-0.044047787310230735,0.044047787310230735,0.0019402075669273237,3.3143621404641257,3.153080221091146,2.9860604957643218,5,0
755,NH1890,J,0.001114413075780089,0.03677563150074294,2.724288702020557,2.6867504119873047,0.03753829003325215,0.03753829003325215,0.0014091232186205578,5.21603702570543,3.666806878036175,3.3325468692202564,8,1
756,NH1891,J,0.001114413075780089,0.033060921248142645,2.8633116767680553,2.803657054901123,0.05965462186693227,0.05965462186693227,0.0035586739100866736,8.4827383080779,7.123207661262991,5.138606396480389,11,5
757,NH1892,N,0.002600297176820208,0.04086181277860327,2.857573138888055,2.780637502670288,0.07693563621776711,0.07693563621776711,0.005919092120232598,9.994008472198088,5.9001576619294465,4.805358112319199,18,2
758,NH1893,M,0.001114413075780089,0.034546805349182766,2.7234406489902776,2.789807081222534,-0.06636643223225658,0.06636643223225658,0.004404503327238705,5.253770099877233,4.8596030974810684,4.786241059831831,185,1
759,NH1894,O,0.001114413075780089,0.03900445765230312,3.029373813131944,2.935133695602417,0.0942401175295271,0.0942401175295271,0.00888119975197908,8.367430244040813,6.740473068317286,6.214712252231378,205,13
760,NH1895,M,0.02711738484398217,0.03603268945022288,2.993994939392917,3.0038387775421143,-0.009843838149197204,0.009843838149197204,9.690114950759023e-05,4.940426347998774,4.186226033722365,3.828538072590912,19,0
761,NH1896,L,0.028603268945022287,0.029717682020802376,3.098168814394583,3.0633060932159424,0.034862721178640754,0.034862721178640754,0.0012154093279796467,6.238325260022289,3.959766516407309,3.549578830881483,9,1
762,NH1897,O,0.02786032689450223,0.03268945022288262,3.4524270227275,3.2400777339935303,0.21234928873396974,0.21234928873396974,0.04509222042582285,5.229240981281135,4.161973739178368,3.469617705460273,4,1
763,NH1898,M,0.02711738484398217,0.029346210995542348,2.9688397462108327,2.9171063899993896,0.05173335621144304,0.05173335621144304,0.0026763401449000517,5.822601372297661,4.186714174224141,3.8442280412447714,22,1
764,NH1899,O,0.02786032689450223,0.02897473997028232,3.144453011363333,2.9769766330718994,0.16747637829143347,0.16747637829143347,0.02804833728561533,8.504742577637769,5.611686411075552,4.175409842353611,4,3
765,NH1900,M,0.02711738484398217,0.029346210995542348,2.9686246174241666,2.987150192260742,-0.018525574836575576,0.018525574836575576,0.00034319692302556216,3.86606479899102,3.592148581205484,3.4372643080188348,19,0
766,NH1901,O,0.02823179791976226,0.02823179791976226,3.157630246211667,3.1041855812072754,0.05344466500439182,0.05344466500439182,0.002856332217431664,3.7432321896461094,3.440794278198658,3.1971601867485306,7,0
767,NH1902,L,0.02786032689450223,0.03566121842496285,3.051669253787917,2.8899943828582764,0.1616748709296405,0.1616748709296405,0.026138763890115914,13.25671929855939,5.626101310377007,4.410346653608078,10,1
768,NH1903,L,0.028603268945022287,0.02786032689450223,3.0322009696975005,2.9925103187561035,0.03969065094139701,0.03969065094139701,0.0015753477721518194,3.5607637692618033,3.34583491383277,3.167848896059665,7,0
769,NH1904,M,0.0007429420505200594,0.03714710252600297,2.7241102272730555,2.8015637397766113,-0.07745351250355581,0.07745351250355581,0.005999046599138476,10.817042264932894,10.649366525871809,8.068934783222733,205,7
770,NH1905,L,0.0014858841010401188,0.04011887072808321,2.746016212121389,2.6207211017608643,0.12529511036052465,0.12529511036052465,0.015698864680256053,9.32768190482049,9.110550994839226,8.457698920460825,22,12
771,NH1906,J,0.0274888558692422,0.03937592867756315,2.7964260378791668,2.8349552154541016,-0.03852917757493479,0.03852917757493479,0.001484497524600858,5.21603702570543,4.0789074500757545,3.7333625871454723,22,1
772,NH1912,N,0.0,0.04086181277860327,2.5437110277763884,2.6330618858337402,-0.08935085805735188,0.08935085805735188,0.007983575835585044,11.46750885757217,8.801205222083526,7.118668268678151,47,10
773,NH1913,L,0.0007429420505200594,0.033432392273402674,2.746056801515166,2.7715301513671875,-0.025473349852021432,0.025473349852021432,0.0006488915526834803,7.616141935227315,6.96159159050009,5.353822372430914,24,5
774,NH1914,O,0.0007429420505200594,0.03974739970282318,2.5260578863641667,2.695955276489258,-0.16989739012509109,0.16989739012509109,0.028865123171317397,9.165785722292265,8.54001415849895,6.776945942950841,206,7
775,NH1915,L,0.0007429420505200594,0.03714710252600297,2.79499519318125,2.7139337062835693,0.08106148689768045,0.08106148689768045,0.006570964658062819,9.354443755645125,7.657284607241723,5.8345742744720415,24,5
776,NH1915,N,0.0014858841010401188,0.11218424962852898,2.79499519318125,2.7065165042877197,0.08847868889353006,0.08847868889353006,0.007828478388318079,11.597206303207855,10.39112711540045,9.23455351183778,215,163
777,NH1916,L,0.0007429420505200594,0.03714710252600297,2.4743899356062498,2.694941997528076,-0.22055206192182641,0.22055206192182641,0.04864321201796915,9.354443755645125,7.027139005042916,5.380260213186256,23,4
778,NH1918,J,0.02823179791976226,0.03417533432392273,3.1180686818183343,3.03009295463562,0.08797572718271418,0.08797572718271418,0.007739728573327355,9.836169586899217,6.379876201527866,4.921740366071473,19,2
779,NH1919,J,0.0274888558692422,0.028603268945022287,3.080316560607499,2.977630376815796,0.10268618379170302,0.10268618379170302,0.010544452341703413,11.832457151983316,9.673243945351675,6.530848820118825,14,4
780,NH1920,J,0.02823179791976226,0.02451708766716196,3.074781935605833,3.053887367248535,0.02089456835729786,0.02089456835729786,0.000436582986837793,6.55814218707833,4.617759583170847,3.978485070996,14,2
781,NH1921,J,0.0274888558692422,0.030089153046062408,3.0350634280308326,3.0605201721191406,-0.025456744088308003,0.025456744088308003,0.0006480458195776044,5.395132442904565,4.09711217463859,3.700045397047078,13,1
782,NH1922,J,0.02897473997028232,0.02786032689450223,3.0634608787883337,3.1789958477020264,-0.11553496891369264,0.11553496891369264,0.013348329041887924,3.5441026172973027,3.4252791782291383,3.2717907089395495,10,0
783,NH1923,J,0.02823179791976226,0.02897473997028232,3.1264781780304163,3.1272690296173096,-0.000790851586893293,0.000790851586893293,6.254462324916398e-07,3.9404265717929037,3.497826960705711,3.2790238186972624,9,0
784,NH1924,J,0.0274888558692422,0.02711738484398217,3.056521689394167,3.1652991771698,-0.10877748777563268,0.10877748777563268,0.011832541846777915,4.422183609215528,3.4806168948609097,3.2266369128647012,7,0
785,NH1925,J,0.028603268945022287,0.02897473997028232,3.265213636364166,3.111642599105835,0.153571037258331,0.153571037258331,0.023584063484599686,8.337088355866277,6.180228719290347,5.064619374636748,24,5
786,NH1926,J,0.02786032689450223,0.02786032689450223,3.3058413598475007,3.1510510444641113,0.1547903153833894,0.1547903153833894,0.023960041736489152,6.211093442875434,5.05957815567591,4.185172159039128,16,3
787,NH1927,J,0.0014858841010401188,0.03231797919762259,2.8397461098491656,2.7243311405181885,0.11541496933097717,0.11541496933097717,0.0133206151456704,6.782849125074295,6.194420746111957,5.662135635777761,58,8
788,NH1928,J,0.002228826151560178,0.033060921248142645,2.5245502537879165,2.8721134662628174,-0.34756321247490085,0.34756321247490085,0.12080018666587307,6.782849125074295,6.194420746111957,5.599750554763093,60,8
789,NH1929,J,0.001114413075780089,0.034918276374442794,2.7255756818183334,2.715481758117676,0.010093923700657648,0.010093923700657648,0.00010188729567469818,6.782849125074251,5.892565408947375,5.409306337374799,55,8
790,NH1930,J,0.001114413075780089,0.033060921248142645,2.7980310681816665,2.748338222503662,0.04969284567800436,0.04969284567800436,0.0024693789115779567,6.782849125074144,5.89322606187279,5.47517722875209,67,8
791,NH1934,L,0.0274888558692422,0.0412332838038633,2.8276744242425,2.7486841678619385,0.07899025638056134,0.07899025638056134,0.006239460603066811,4.46600562132993,4.090076324137103,3.7761484328561337,15,0
792,NH1935,O,0.030089153046062408,0.03194650817236255,2.9520165227275004,2.7460289001464844,0.205987622581016,0.205987622581016,0.04243090065657909,6.89953139509495,4.935250240735412,4.39443070687114,217,1
793,NH1936,L,0.02786032689450223,0.04049034175334324,2.8923221287880567,2.855168104171753,0.037154024616303793,0.037154024616303793,0.0013804215451889083,8.944614858635441,5.107206249338793,4.090676910316191,9,1
794,NH1937,L,0.0014858841010401188,0.033432392273402674,2.6368848844695836,2.748119354248047,-0.1112344697784633,0.1112344697784633,0.012373107266895864,7.594229150096648,5.131278940055752,4.660636395228261,22,1
795,NH1938,N,0.0007429420505200594,0.02823179791976226,2.5318498636364577,2.7797975540161133,-0.24794769037965558,0.24794769037965558,0.06147805716460555,9.345431650374758,7.402268574595226,6.26508337301912,75,8
796,NH1939,L,0.0018573551263001485,0.029717682020802376,2.74553563447,2.784939765930176,-0.03940413146017585,0.03940413146017585,0.0015526855761308202,7.594229150096648,4.93589193171937,4.325725335729676,24,1
797,NH1940,N,0.0007429420505200594,0.029346210995542348,2.7288744848485424,2.785881280899048,-0.057006796050505404,0.057006796050505404,0.0032497747959439184,9.345431650374758,5.609344531650334,4.8717582089584015,19,1
798,NH1941,L,0.0007429420505200594,0.028603268945022287,2.890727479167292,2.8477261066436768,0.043001372523615355,0.043001372523615355,0.0018491180389147417,7.594229150096648,4.794872732771371,4.248779732645501,21,1
799,NH1942,N,0.0018573551263001485,0.029717682020802376,2.826486689394166,2.872744560241699,-0.04625787084753341,0.04625787084753341,0.0021397906153470814,9.345431650374758,5.513172178965304,4.714921565554332,20,1
