feature,operation,variance,log10_variance,iqr,median,coefficient_of_variation,missing_rate,skewness,kurtosis,variance_percentile,selection_rate,mean_importance,mean_abs_correlation,mean_temporal_drift,variance_interpretation
210X95,210,7.3436905506883505,0.865914368225872,0.29999999999999716,38.4,0.07057094934358314,0.0,-13.953258935824024,194.19966595007358,0.6453954910202522,0.0,0.000387321456738,0.0696239032823225,0.4000000000000048,中等方差
210X52,210,7.3189849126157895,0.8644508519027571,3.0744999999999996,3.632,0.7448684613554977,0.0,0.8221666039694012,0.8917178568612107,0.6450133740924723,0.0,0.0003181445258339,0.0644537360595739,0.4159810110484411,中等方差
310X103,310,7.318537788911671,0.8644243196320379,3.469583,-5.216236,0.5186267672346304,0.0,0.5697515911413776,0.921854758880511,0.6446312571646924,0.0,0.0003445365653956,0.1143441095252642,0.6182578862133951,中等方差
330X495,330,7.3001640724342955,0.8633326210727982,4.534999999999997,99.93,0.027037742219722206,0.0,-0.22143103624786253,-0.18828438827250027,0.6442491402369125,0.0,0.0001477566841505,0.1099390589372797,0.5092070461245709,中等方差
344X66,344,7.286686107634595,0.8625300615985729,3.299999999999999,12.6,0.21423700368814227,0.0,-0.4829086275070297,-1.0200589482302942,0.6438670233091326,0.0,0.0004355868315042,0.0190844794106361,1.0,中等方差
330X529,330,7.260731709881102,0.8609803895087647,4.001249999999999,98.70150000000001,0.027300238548999798,0.0,-0.9900634012560148,5.935995128551761,0.6434849063813527,0.0,0.000226201532567,0.0347055186771193,0.5040421164650497,中等方差
330X214,330,7.249010532540674,0.8602787307663019,3.280000000000001,93.63,0.02875572634629112,0.0,-1.3359700290189165,16.93520936168177,0.6431027894535728,0.0,0.0001527800017995,0.0125590812845222,0.5292877133524556,中等方差
344X1,344,7.2470099968709745,0.8601588604051978,4.400000000000006,164.0,0.016414799491872554,0.0,-1.1458173075302993,-0.1929436369612012,0.6427206725257929,1.0,0.001299916163543,0.2728863682862784,0.0,中等方差
330X395,330,7.2451464780960455,0.8600471702055048,2.9909999999999997,95.945,0.028054416345669644,0.0,0.2659631013491575,0.1456399367204626,0.642338555598013,0.0,0.0002971305275264,0.0945498463704032,0.479319256447369,中等方差
330X415,330,7.220357758291611,0.8585587167666748,2.7550000000000097,96.19,0.02793504875360191,0.0,0.18706408323742255,0.6476953621688164,0.6419564386702331,0.0,0.0002503884192901,0.1176622990260814,0.2202983338930559,中等方差
330X172,330,7.173559637046321,0.8557347131441381,3.1824999999999903,96.94,0.027628947500819283,0.0,0.990867307117725,1.278685754412166,0.6415743217424532,0.0,0.0002357006519923,0.0922145361628744,0.5606880572210878,中等方差
312X530,312,7.1422988008193,0.8538380151136288,4.0,43.0,0.062151347926799334,0.00125,1.0358957302470135,-0.4245024361396945,0.6411922048146733,0.0,0.0001349823308924,0.0562069614973718,0.0,中等方差
330X485,330,7.128473379067582,0.8529965320909112,4.454999999999984,99.74,0.026768799952319348,0.0,-0.1436990461568327,-0.15055087854501492,0.6408100878868934,0.0,0.0002522946113375,0.1288733105498402,0.5661968896244247,中等方差
330X228,330,7.123081631814757,0.8526679214670669,2.8557500000000005,95.57849999999999,0.02792375058754865,0.0,1.064612757695366,1.5463551239336226,0.6404279709591135,0.0,0.0002157840781476,0.0127101516472111,0.3233641642393012,中等方差
344X62,344,7.108715832290339,0.8517911538491565,3.1999999999999993,12.5,0.2132974011249508,0.0,-0.46711340204927304,-0.9778634396351147,0.6400458540313336,0.0,0.0002751896889192,0.019574097825172,1.0,中等方差
420X188,420,7.093617821813483,0.8508677865677581,3.200000000000003,110.6,0.024081235580909213,0.005,0.16883102570008568,-0.3406916364147139,0.6396637371035537,1.0,0.0013835259774265,0.2561583602252258,0.391206774761904,中等方差
420X189,420,7.093617821813459,0.8508677865677566,3.200000000000003,111.4,0.023908300316414305,0.005,0.16883102570007075,-0.34069163641471834,0.6392816201757738,1.0,0.0013574455680389,0.2561583602252258,0.3912067747619022,中等方差
330X146,330,7.0858328496558265,0.8503909033840733,3.6099999999999994,96.595,0.027557562741809056,0.0,-1.4486239098975369,11.858798315317015,0.6388995032479939,0.0,0.0001946954445453,0.0173110142301735,0.3281038869963174,中等方差
330X428,330,7.067201469180223,0.8492474721985583,2.747499999999988,94.28,0.02819708167220912,0.0,-1.7313951848059503,15.829698798212663,0.6385173863202139,0.0,0.0001528562782542,0.0762589778783346,0.052934047211687,中等方差
210X94,210,7.051952049436817,0.8483093506017889,0.20000000000000284,36.9,0.07196615653668545,0.0,-13.34382344495529,183.02200429691743,0.638135269392434,0.6,0.0008403828030129,0.1578787401579896,0.5,中等方差
344X64,344,7.046026282853563,0.8479442588391184,3.1999999999999993,12.5,0.21235481678140197,0.0,-0.48607627946790716,-0.9914396845094022,0.6377531524646541,0.0,0.0003949620874071,0.0190366869587613,1.0,中等方差
344X174,344,6.958590492535485,0.8425212793653835,4.0,66.0,0.039968394574478754,0.07625,-0.041772556382059636,-0.6503414774274385,0.6373710355368742,0.0,0.0002279784089744,0.1315157625764485,0.169193727912274,中等方差
310X115,310,6.945436108789958,0.8416995205840153,2.9688927499999993,7.817825,0.3371039300364718,0.0,-1.0270140589105945,1.9335692874779786,0.6369889186090943,0.0,0.0002965732961797,0.1215499955228287,0.5519086460349348,中等方差
330X201,330,6.928571912390491,0.8406437289145964,2.480000000000004,96.345,0.02732075415880638,0.0,0.9855013388053546,1.4794290131745438,0.6366068016813144,0.0,0.0002088336539209,0.0846354604726434,0.3338386669352647,中等方差
330X211,330,6.91033918632666,0.8394993647598356,3.132499999999993,95.295,0.027585417924415344,0.0,1.100948200908507,1.6276081998510668,0.6362246847535346,0.0,0.0002712386828702,0.0282651519399862,0.5989031642735597,中等方差
ERROR:#N/A_17,META,6.867851597595888,0.8368209022370542,5.099999999999909,3012.2,0.0008700148127777089,0.07625,-0.16582860429973156,-1.2256394585852866,0.6358425678257547,0.0,0.0002543887655037,0.0386424042244451,0.0076753279627557,中等方差
220X126,220,6.845508129403962,0.8354056905424381,4.57538625,4.6881710000000005,0.5580837808963137,0.0,-0.504429512352281,-0.8785117175386157,0.6354604508979748,0.0,0.0003168694335597,0.0045093316942009,0.43578637186011,中等方差
440AX148,440A,6.841586420525657,0.8351568171871947,3.1000000000000227,572.7,0.004567212572140554,0.0,1.3289399772990467,4.0036692985009035,0.6350783339701949,0.0,0.0002214534951855,0.0778762050249868,0.3094654740299162,中等方差
330X438,330,6.8064255693053894,0.8329190997146687,2.7849999999999966,94.455,0.02762069469948266,0.0,-1.9919273449030492,17.80747535442695,0.634696217042415,0.0,0.0001831665344542,0.0886484764763411,0.1754355628165282,中等方差
330X139,330,6.743501901752201,0.8288854843169549,3.489999999999995,97.055,0.026756224312451053,0.0,-1.25769347924248,10.720644264499063,0.6343141001146351,0.0,0.0001910216178417,0.0187179238002926,0.2983923179720652,中等方差
360X1245,360,6.692274437421789,0.8255737422446409,4.922499999999999,84.16,0.030738391968481042,0.0,-0.07285980821199331,-1.4584986800591284,0.6339319831868552,0.4,0.000415241503898,0.1315465667520467,0.0662054080769988,中等方差
330X622,330,6.658576898623274,0.8233814196934091,2.6424999999999983,97.215,0.026543453634635436,0.0,-2.071016573943627,21.791735047990386,0.6335498662590753,0.0,0.0001543761791204,0.0319916472500547,0.0897032137899714,中等方差
340X182,340,6.643798498122749,0.8224164521236604,5.0,3042.0,0.000847323041270185,0.0,0.0338094019399115,-0.566405823228759,0.6331677493312954,0.0,0.0002083027362339,0.0319781659119889,0.0,中等方差
330X165,330,6.615270237171466,0.8205475900375305,3.3924999999999983,95.505,0.026930702733456786,0.0,-1.2896586347817218,15.134620739031698,0.6327856324035155,0.0,0.0002027943007297,0.0699687113766775,0.7386209938476511,中等方差
330X132,330,6.61479359183354,0.8205162970002706,3.4200000000000017,97.31,0.026430213781182692,0.0,-1.3292872042692383,11.251196245498166,0.6324035154757356,0.0,0.0002211332172364,0.0242108188797685,0.2839661040176941,中等方差
330X218,330,6.596013446652064,0.8192815323273688,2.8102499999999964,94.3885,0.027209570198084537,0.0,1.1145824390433854,1.8898377185258903,0.6320213985479557,0.0,0.0002319424467139,0.0133626936909561,0.4511956294763077,中等方差
330X505,330,6.582829270963686,0.8184125915891349,4.1000000000000085,100.125,0.025624993665268225,0.0,-0.2929536162340631,0.022616359016867094,0.6316392816201758,0.0,0.0001903618751438,0.0984763098287889,0.5395021195104414,中等方差
344X25,344,6.570907384230343,0.8176253459302563,5.0,3001.0,0.0008541746483293372,0.0,0.5017728062530872,-1.4496334174400003,0.6312571646923959,0.0,0.0001924735695337,0.0198704822867913,0.0,中等方差
330X532,330,6.56448388219649,0.8172005863393782,3.632499999999993,99.56,0.025734480477964044,0.0,-0.2930278872768321,-0.09845296711502938,0.630875047764616,0.0,0.000195343018364,0.0433508660242121,0.5095856424667354,中等方差
330X175,330,6.525962151282841,0.8146445506751666,2.992500000000007,94.835,0.026937272942577282,0.0,-1.014213689981,15.273970434104237,0.6304929308368361,0.0,0.0002063859535836,0.0595086788168546,0.5930419393271268,中等方差
330X111,330,6.520031476846056,0.8142496923864527,2.6624999999999943,97.235,0.02626045385504657,0.0,-1.891939054754402,19.18121704747727,0.6301108139090562,0.0,0.0002425805568788,0.0483950273838773,0.0790001149975186,中等方差
312X601,312,6.462322891082541,0.8103886538227645,3.0,65.0,0.03910938352296241,0.00125,-0.29525575164473883,-0.8092024046272317,0.6297286969812763,0.0,0.0001659498995899,0.0202382883238951,0.0,中等方差
344X229,344,6.446880960575783,0.8093496511879387,4.800000000000182,3011.1,0.0008432369849223004,0.0,-0.11741409201081882,-1.4583505134217478,0.6293465800534964,0.0,0.0002170399794474,0.0423449144356011,0.042853621748902,中等方差
312X3,312,6.442912663385669,0.8090822443268292,1.0,91.0,0.02789328921206581,0.00125,1.2273566605475577,0.9544350182936476,0.6289644631257165,0.0,0.0001617188008714,0.0889397312264956,0.0,中等方差
330X185,330,6.390975969805999,0.8055671845959234,2.4749999999999943,94.785,0.026671287317893158,0.0,-1.0755874410062458,17.1550763507826,0.6285823461979365,0.0,0.0002127019794878,0.0583883848316594,0.3805833640241778,中等方差
312X90,312,6.389776067201733,0.8054856383645473,3.0,4000.0,0.0006319501595854758,0.00125,0.9749835477842644,-0.23428267801213964,0.6282002292701566,0.0,0.0002793551457783,0.0972896898011268,0.2666666666666666,中等方差
330X125,330,6.324504399874843,0.8010264990442932,3.2549999999999955,97.53999999999999,0.025782824845778957,0.0,-1.1567308686684352,8.998950007367203,0.6278181123423767,0.0,0.0002010351511354,0.0370974312601558,0.1668401255793158,中等方差
312X88,312,6.279716813937197,0.7979400595146743,3.0,4000.0,0.0006264840787051773,0.00125,1.0200803506089984,-0.1974477257821694,0.6274359954145968,0.0,0.0002429857297676,0.0819750978166948,0.2666666666666666,中等方差
340X7,340,6.271727143304089,0.7973871557454076,5.0,92.9,0.026957391374174727,0.0,-0.6567650275369239,-0.9146379565688769,0.6270538784868169,0.0,0.0001854795321907,0.0238446174237621,0.0,中等方差
312X589,312,6.2680920072396615,0.7971353627077222,3.0,65.0,0.03851716594869678,0.00125,-0.26919119864392627,-0.8723405918297331,0.626671761559037,0.0,0.0001580000595026,0.0210294921707241,0.0,中等方差
330X519,330,6.238167743477785,0.795057048697384,3.599749999999986,98.9565,0.02523970055141156,0.0,-1.1471274799768274,7.9612214075000605,0.6262896446312571,0.0,0.0001748797778353,0.061237820073526,0.5608336281815536,中等方差
330X118,330,6.207777048811015,0.7929361109225157,2.917500000000004,97.56,0.02553855165192214,0.0,-1.190366285917302,9.52324250010115,0.6259075277034772,0.0,0.0001782470096417,0.0377056189288584,0.1604642710033964,中等方差
330X604,330,6.19618996793492,0.7921247242519769,3.0487500000000125,98.525,0.025264803138022065,0.0,0.14675218228735581,1.7791709469531964,0.6255254107756973,0.0,0.0001608801549575,0.0604228351447685,0.0973500580727149,中等方差
312X89,312,6.182637444675514,0.7911737798332774,3.0,4000.0,0.0006216227475665764,0.00125,1.0316277219070562,-0.16628932907141358,0.6251432938479174,0.0,0.0001982441918742,0.0949611852733912,0.2666666666666666,中等方差
312X287,312,6.158053048947178,0.7894434258412609,4.0,2002.0,0.0012395317051619706,0.1375,0.1409912764089192,-1.2355199261996017,0.6247611769201376,0.0,0.0001779864005578,0.0736528609124005,0.1990610328638467,中等方差
312X61,312,6.129782713867992,0.7874450800909056,4.0,232.0,0.010671723274646834,0.1375,0.05229811130854165,-1.1079640430517321,0.6243790599923577,0.0,0.0002607828379095,0.0147290528550557,0.1639252564779852,中等方差
344X26,344,6.122116241460113,0.7869015713484488,5.0,3001.0,0.0008244888564998105,0.07625,0.5504013205007322,-1.3734368824368293,0.6239969430645778,0.0,0.0002373848355394,0.0169492521474204,0.0,中等方差
440AX115,440A,6.061250797872345,0.7825622542919097,2.699999999999932,576.6,0.004269789737880787,0.0,0.9744771917549477,4.680343605245276,0.6236148261367979,0.0,0.0002722983555719,0.1277194874752601,0.0740147783251371,中等方差
330X555,330,6.056097259347614,0.7821928412045007,3.180250000000001,96.787,0.02542607899141066,0.0,-0.21597562525838462,6.787227921828942,0.623232709209018,0.0,0.0001690114034439,0.0202991455331795,0.0963927990833145,中等方差
312X87,312,6.050023466833542,0.7817570591973532,3.0,4000.0,0.0006149198863893543,0.0,1.1189261141558577,-0.07547950700026096,0.6228505922812381,0.0,0.0002430389953757,0.0924276891137612,0.2666666666666666,中等方差
330X162,330,6.044923404255333,0.7813908022489002,3.2549999999999955,97.75,0.025152353901199458,0.0,0.7187941811677845,0.8059304090823343,0.6224684753534582,0.0,0.0001635525138739,0.109042577400668,0.626216381993974,中等方差
330X204,330,5.983488203848563,0.7769544391762458,2.509999999999991,94.6,0.025857473197315458,0.0,-1.3086925508589975,18.972197747391462,0.6220863584256783,0.0,0.0001729227620833,0.0477615260010471,0.3550962251476178,中等方差
312X95,312,5.962026467922052,0.7753938997152264,0.0,4010.0,0.0006089092580237754,0.00125,-3.107249477256852,11.62142902701895,0.6217042414978984,0.0,0.0001596652409687,0.0991115227067281,0.0,中等方差
311X24,311,5.92842545506388,0.7729393633512055,0.0,13.0,0.18729506283537795,0.00625,-1.444978330502865,0.08817787059217741,0.6213221245701185,0.2,0.0005087221088908,0.0504276763472954,0.0,中等方差
330X412,330,5.89457426594337,0.7704524437604803,2.4894999999999925,95.303,0.025475320123465404,0.0,0.11279466493328004,1.1716444488936517,0.6209400076423386,0.0,0.0003778173765414,0.1176193502373055,0.2323459452371646,中等方差
330X550,330,5.8635272490613275,0.7681589477516743,3.362499999999997,98.36,0.024618464054105494,0.0,0.4607683516645004,0.5850324354017347,0.6205578907145587,0.0,0.0001413967431449,0.0224318565536818,0.1189929326145295,中等方差
330X620,330,5.84330108244681,0.7666582643825683,3.0450000000000017,98.85,0.024454143622126372,0.0,0.545731549760059,0.9747997617201518,0.6201757737867788,0.0,0.0002156947901727,0.0807168316424058,0.2200400193093029,中等方差
312X634,312,5.799644517363913,0.7634013747907702,4.0,54.0,0.04459713169559891,0.1375,0.014857127622643051,-1.6702130580225425,0.6197936568589989,0.0,0.0002240871629132,0.003592137815261,0.625,中等方差
330X425,330,5.7609066808510585,0.7604908402812586,2.7674999999999983,96.32499999999999,0.024917611050207067,0.0,0.07520777526923782,1.0182507767498477,0.619411539931219,0.2,0.0002820947425964,0.132770032304319,0.1137847218807246,中等方差
312X474,312,5.739518147684548,0.7588754334109108,5.0,20.0,0.1197864573698186,0.0,0.544128291152475,-0.9500263590484059,0.6190294230034391,0.0,0.0001377287474528,0.0501553484923697,0.4,中等方差
312X591,312,5.725800734627578,0.757836229931212,2.0,56.0,0.04272972403244486,0.00125,-0.8918794920992107,-0.7003933289637403,0.6186473060756591,0.0,0.000175198959268,0.01925201668745,0.0,中等方差
312X603,312,5.721791964266089,0.7575320634633492,2.0,56.0,0.04271476336131831,0.00125,-0.8919702316509517,-0.6997240882286198,0.6182651891478792,0.0,0.000195027928039,0.019004575760815,0.0,中等方差
520X48,520,5.706699604615637,0.7563850122911333,4.0,488.0,0.004895225293052865,0.015,0.17308124866896038,-1.0253314163951517,0.6178830722200993,0.0,0.0003321672661633,0.1283771207853986,0.5,中等方差
210X7,210,5.70221241489361,0.7560433913140093,5.32,0.0,,0.0,0.22628213677525746,-1.4825357608700571,0.6175009552923194,0.0,0.0004646940653781,0.0269471212893853,0.1092978405393411,中等方差
312X386,312,5.694819025034462,0.7554799272425581,2.0,-2.0,1.1931909973925447,0.00125,-1.1122011066863848,-0.025701568362084704,0.6171188383645395,0.0,0.0001388055048714,0.0665894045056629,0.0,中等方差
