feature,position,operation,status,missing_rate,zero_rate,n_unique,timestamp_ratio
330X998,2147,330,removed_duplicate,0.0,0.0,509,0.0
330X1000,2148,330,kept_numeric,0.0,0.0,277,0.0
330X1001,2149,330,removed_duplicate,0.0,0.0,277,0.0
330X1003,2150,330,kept_numeric,0.0,0.0,148,0.0
330X1004,2151,330,removed_duplicate,0.0,0.0,148,0.0
330X1006,2152,330,kept_numeric,0.0,0.0,163,0.0
330X1007,2153,330,removed_duplicate,0.0,0.0,163,0.0
330X1008,2154,330,removed_duplicate,0.0,0.0,194,0.0
330X1010,2155,330,kept_numeric,0.0,0.0,27,0.0
330X1011,2156,330,removed_duplicate,0.0,0.0,27,0.0
330X1013,2157,330,kept_numeric,0.0,0.0,14,0.0
330X1014,2158,330,removed_duplicate,0.0,0.0,14,0.0
330X1016,2159,330,kept_numeric,0.0,0.0,13,0.0
330X1017,2160,330,removed_duplicate,0.0,0.0,13,0.0
330X1018,2161,330,removed_duplicate,0.0,0.0,4,0.0
330X1020,2162,330,kept_numeric,0.0,0.0,151,0.0
330X1021,2163,330,removed_duplicate,0.0,0.0,151,0.0
330X1023,2164,330,removed_duplicate,0.0,0.0,151,0.0
330X1024,2165,330,removed_duplicate,0.0,0.0,151,0.0
330X1026,2166,330,removed_duplicate,0.0,0.0,151,0.0
330X1027,2167,330,removed_duplicate,0.0,0.0,151,0.0
330X1028,2168,330,removed_duplicate,0.0,0.0,141,0.0
330X1030,2169,330,kept_numeric,0.0,0.0,57,0.0
330X1032,2170,330,kept_numeric,0.0,0.0,31,0.0
330X1034,2171,330,kept_numeric,0.0,0.0,30,0.0
330X1035,2172,330,removed_duplicate,0.0,0.0,60,0.0
330X1037,2173,330,kept_numeric,0.0,0.0,65,0.0
330X1039,2174,330,kept_numeric,0.0,0.0,25,0.0
330X1041,2175,330,kept_numeric,0.0,0.0,26,0.0
330X1042,2176,330,kept_numeric,0.0,0.0,213,0.0
330X1044,2177,330,removed_duplicate,0.0,0.0,7,0.0
330X1045,2178,330,removed_duplicate,0.0,0.0,7,0.0
330X1047,2179,330,removed_duplicate,0.0,0.0,4,0.0
330X1048,2180,330,removed_duplicate,0.0,0.0,4,0.0
330X1050,2181,330,removed_duplicate,0.0,0.0,4,0.0
330X1051,2182,330,removed_duplicate,0.0,0.0,4,0.0
330X1053,2183,330,kept_numeric,0.0,0.0,2,0.0
330X1054,2184,330,removed_duplicate,0.0,0.0,2,0.0
330X1055,2185,330,removed_duplicate,0.0,0.0,271,0.0
330X1057,2186,330,removed_duplicate,0.0,0.0,474,0.0
330X1058,2187,330,removed_duplicate,0.0,0.0,474,0.0
330X1060,2188,330,removed_duplicate,0.0,0.0,478,0.0
330X1061,2189,330,removed_duplicate,0.0,0.0,478,0.0
330X1063,2190,330,removed_duplicate,0.0,0.0,502,0.0
330X1064,2191,330,removed_duplicate,0.0,0.0,502,0.0
330X1065,2192,330,removed_duplicate,0.0,0.0,254,0.0
330X1067,2193,330,removed_duplicate,0.0,0.0,4,0.0
330X1068,2194,330,removed_duplicate,0.0,0.0,4,0.0
330X1070,2195,330,removed_duplicate,0.0,0.0,3,0.0
330X1071,2196,330,removed_duplicate,0.0,0.0,3,0.0
330X1073,2197,330,removed_duplicate,0.0,0.0,3,0.0
330X1074,2198,330,removed_duplicate,0.0,0.0,3,0.0
330X1075,2199,330,removed_duplicate,0.0,0.0,3,0.0
330X1077,2200,330,kept_numeric,0.0,0.0,10,0.0
330X1078,2201,330,removed_duplicate,0.0,0.0,10,0.0
330X1080,2202,330,kept_numeric,0.0,0.0,6,0.0
330X1081,2203,330,removed_duplicate,0.0,0.0,6,0.0
330X1083,2204,330,kept_numeric,0.0,0.0,6,0.0
330X1084,2205,330,removed_duplicate,0.0,0.0,6,0.0
330X1085,2206,330,removed_duplicate,0.0,0.0,127,0.0
330X1087,2207,330,kept_numeric,0.0,0.0,116,0.0
330X1088,2208,330,removed_duplicate,0.0,0.0,116,0.0
330X1090,2209,330,kept_numeric,0.0,0.0,56,0.0
330X1091,2210,330,removed_duplicate,0.0,0.0,56,0.0
330X1093,2211,330,kept_numeric,0.0,0.0,58,0.0
330X1094,2212,330,removed_duplicate,0.0,0.0,58,0.0
330X1095,2213,330,removed_duplicate,0.0,0.0,52,0.0
330X1097,2214,330,kept_numeric,0.0,0.0,86,0.0
330X1098,2215,330,removed_duplicate,0.0,0.0,86,0.0
330X1100,2216,330,kept_numeric,0.0,0.0,47,0.0
330X1101,2217,330,removed_duplicate,0.0,0.0,47,0.0
330X1103,2218,330,kept_numeric,0.0,0.0,49,0.0
330X1104,2219,330,removed_duplicate,0.0,0.0,49,0.0
330X1105,2220,330,removed_duplicate,0.0,0.0,55,0.0
330X1107,2221,330,kept_numeric,0.0,0.0,2,0.0
330X1108,2222,330,removed_duplicate,0.0,0.0,2,0.0
330X1110,2223,330,removed_duplicate,0.0,0.0,2,0.0
330X1111,2224,330,removed_duplicate,0.0,0.0,2,0.0
330X1113,2225,330,removed_duplicate,0.0,0.0,2,0.0
330X1114,2226,330,removed_duplicate,0.0,0.0,2,0.0
330X1115,2227,330,removed_duplicate,0.0,0.0,3,0.0
330X1117,2228,330,removed_duplicate,0.0,0.0,505,0.0
330X1118,2229,330,removed_duplicate,0.0,0.0,505,0.0
330X1120,2230,330,removed_duplicate,0.0,0.0,346,0.0
330X1121,2231,330,removed_duplicate,0.0,0.0,346,0.0
330X1123,2232,330,removed_duplicate,0.0,0.0,353,0.0
330X1124,2233,330,removed_duplicate,0.0,0.0,353,0.0
330X1125,2234,330,removed_duplicate,0.0,0.0,6,0.0
330X1127,2235,330,kept_numeric,0.0,0.0,506,0.0
330X1128,2236,330,removed_duplicate,0.0,0.0,506,0.0
330X1130,2237,330,kept_numeric,0.0,0.0,353,0.0
330X1131,2238,330,removed_duplicate,0.0,0.0,353,0.0
330X1133,2239,330,kept_numeric,0.0,0.0,358,0.0
330X1134,2240,330,removed_duplicate,0.0,0.0,358,0.0
330X1135,2241,330,removed_duplicate,0.0,0.0,449,0.0
330X1137,2242,330,removed_duplicate,0.0,0.0,157,0.0
330X1138,2243,330,removed_duplicate,0.0,0.0,157,0.0
330X1140,2244,330,removed_duplicate,0.0,0.0,79,0.0
330X1141,2245,330,removed_duplicate,0.0,0.0,79,0.0
330X1143,2246,330,removed_duplicate,0.0,0.0,78,0.0
330X1144,2247,330,removed_duplicate,0.0,0.0,78,0.0
330X1145,2248,330,removed_duplicate,0.0,0.0,4,0.0
330X1147,2249,330,kept_numeric,0.0,0.0,138,0.0
330X1148,2250,330,removed_duplicate,0.0,0.0,138,0.0
330X1150,2251,330,kept_numeric,0.0,0.0,80,0.0
330X1151,2252,330,removed_duplicate,0.0,0.0,80,0.0
330X1153,2253,330,kept_numeric,0.0,0.0,77,0.0
330X1154,2254,330,removed_duplicate,0.0,0.0,77,0.0
330X1155,2255,330,removed_duplicate,0.0,0.0,4,0.0
330X1157,2256,330,kept_numeric,0.0,0.0,4,0.0
330X1158,2257,330,removed_duplicate,0.0,0.0,4,0.0
330X1160,2258,330,kept_numeric,0.0,0.0,2,0.0
330X1161,2259,330,removed_duplicate,0.0,0.0,2,0.0
330X1163,2260,330,kept_numeric,0.0,0.0,2,0.0
330X1164,2261,330,removed_duplicate,0.0,0.0,2,0.0
330X1165,2262,330,removed_duplicate,0.0,0.0,28,1.0
330X1166,2263,330,kept_numeric,0.0,0.0,764,0.0
330X1167,2264,330,removed_duplicate,0.0,0.0,563,0.0
330X1168,2265,330,converted_timestamp,0.0,0.0,28,1.0
330X1169,2266,330,removed_duplicate,0.0,0.0,28,1.0
330X1170,2267,330,removed_duplicate,0.0,0.0,764,0.0
330X1171,2268,330,removed_duplicate,0.0,0.0,110,0.0
330X1173,2269,330,kept_numeric,0.0,0.0,53,0.0
330X1175,2270,330,kept_numeric,0.0,0.0,23,0.0
330X1177,2271,330,kept_numeric,0.0,0.0,26,0.0
330X1178,2272,330,removed_duplicate,0.0,0.0,512,0.0
330X1180,2273,330,kept_numeric,0.0,0.0,100,0.0
330X1182,2274,330,kept_numeric,0.0,0.0,40,0.0
330X1184,2275,330,kept_numeric,0.0,0.0,41,0.0
330X1185,2276,330,removed_duplicate,0.0,0.0,215,0.0
330X1187,2277,330,kept_numeric,0.0,0.0,60,0.0
330X1189,2278,330,kept_numeric,0.0,0.0,33,0.0
330X1191,2279,330,kept_numeric,0.0,0.0,31,0.0
330X1192,2280,330,removed_duplicate,0.0,0.0,110,0.0
330X1194,2281,330,kept_numeric,0.0,0.0,233,0.0
330X1196,2282,330,kept_numeric,0.0,0.0,110,0.0
330X1198,2283,330,kept_numeric,0.0,0.0,122,0.0
330X1199,2284,330,removed_duplicate,0.0,0.0,364,0.0
330X1201,2285,330,kept_numeric,0.0,0.0,58,0.0
330X1203,2286,330,kept_numeric,0.0,0.0,28,0.0
330X1205,2287,330,kept_numeric,0.0,0.0,28,0.0
330X1206,2288,330,removed_duplicate,0.0,0.0,372,0.0
330X1208,2289,330,kept_numeric,0.0,0.0,243,0.0
330X1210,2290,330,kept_numeric,0.0,0.0,118,0.0
330X1212,2291,330,kept_numeric,0.0,0.0,131,0.0
330X1213,2292,330,removed_duplicate,0.0,0.0,2,0.0
330X1215,2293,330,removed_duplicate,0.0,0.0,213,0.0
330X1216,2294,330,removed_duplicate,0.0,0.0,213,0.0
330X1218,2295,330,kept_numeric,0.0,0.0,101,0.0
330X1219,2296,330,removed_duplicate,0.0,0.0,101,0.0
330X1221,2297,330,kept_numeric,0.0,0.0,83,0.0
330X1222,2298,330,removed_duplicate,0.0,0.0,83,0.0
330X1223,2299,330,removed_duplicate,0.0,0.0,365,0.0
330X1225,2300,330,kept_numeric,0.0,0.02625,30,0.0
330X1227,2301,330,kept_numeric,0.0,0.02625,26,0.0
330X1229,2302,330,kept_numeric,0.0,0.02625,26,0.0
330X1230,2303,330,removed_duplicate,0.0,0.0,355,0.0
330X1232,2304,330,kept_numeric,0.0,0.0,116,0.0
330X1234,2305,330,kept_numeric,0.0,0.0,49,0.0
330X1236,2306,330,kept_numeric,0.0,0.0,58,0.0
330X1237,2307,330,removed_duplicate,0.0,0.0,8,0.0
330X1239,2308,330,removed_duplicate,0.0,0.0,70,0.0
330X1240,2309,330,removed_duplicate,0.0,0.0,70,0.0
330X1242,2310,330,removed_duplicate,0.0,0.0,36,0.0
330X1243,2311,330,removed_duplicate,0.0,0.0,36,0.0
330X1245,2312,330,removed_duplicate,0.0,0.0,34,0.0
330X1246,2313,330,removed_duplicate,0.0,0.0,34,0.0
330X1247,2314,330,removed_duplicate,0.0,0.0,338,0.0
330X1249,2315,330,kept_numeric,0.0,0.0,16,0.0
330X1251,2316,330,kept_numeric,0.0,0.0,6,0.0
330X1253,2317,330,kept_numeric,0.0,0.0,6,0.0
330X1254,2318,330,removed_duplicate,0.0,0.0,335,0.0
330X1256,2319,330,kept_numeric,0.0,0.0,7,0.0
330X1258,2320,330,kept_numeric,0.0,0.0,4,0.0
330X1259,2321,330,removed_duplicate,0.0,0.0,4,0.0
330X1261,2322,330,kept_numeric,0.0,0.0,4,0.0
330X1262,2323,330,removed_duplicate,0.0,0.0,5,0.0
330X1264,2324,330,removed_duplicate,0.0,0.0,3,0.0
330X1265,2325,330,removed_duplicate,0.0,0.0,3,0.0
330X1267,2326,330,removed_duplicate,0.0,0.0,2,0.0
330X1268,2327,330,removed_duplicate,0.0,0.0,2,0.0
330X1270,2328,330,removed_duplicate,0.0,0.0,3,0.0
330X1271,2329,330,removed_duplicate,0.0,0.0,3,0.0
330X1272,2330,330,removed_duplicate,0.0,0.0,11,0.0
330X1274,2331,330,removed_duplicate,0.0,0.0,28,0.0
330X1275,2332,330,removed_duplicate,0.0,0.0,28,0.0
330X1277,2333,330,removed_duplicate,0.0,0.0,11,0.0
330X1278,2334,330,removed_duplicate,0.0,0.0,11,0.0
330X1280,2335,330,removed_duplicate,0.0,0.0,11,0.0
330X1281,2336,330,removed_duplicate,0.0,0.0,11,0.0
330X1282,2337,330,removed_duplicate,0.0,0.0,101,0.0
330X1284,2338,330,removed_duplicate,0.0,0.0,88,0.0
330X1285,2339,330,removed_duplicate,0.0,0.0,88,0.0
330X1287,2340,330,removed_duplicate,0.0,0.0,96,0.0
330X1288,2341,330,removed_duplicate,0.0,0.0,96,0.0
330X1290,2342,330,removed_duplicate,0.0,0.0,76,0.0
330X1291,2343,330,removed_duplicate,0.0,0.0,76,0.0
330X1292,2344,330,removed_duplicate,0.0,0.0,83,0.0
330X1294,2345,330,removed_duplicate,0.0,0.02125,9,0.0
330X1295,2346,330,removed_duplicate,0.0,0.02125,9,0.0
330X1297,2347,330,removed_duplicate,0.0,0.02125,9,0.0
330X1298,2348,330,removed_duplicate,0.0,0.02125,9,0.0
330X1300,2349,330,removed_duplicate,0.0,0.02125,9,0.0
330X1301,2350,330,removed_duplicate,0.0,0.02125,9,0.0
330X1302,2351,330,removed_constant,0.0,0.0,1,0.0
330X1304,2352,330,removed_duplicate,0.0,0.0,19,0.0
330X1305,2353,330,removed_duplicate,0.0,0.0,19,0.0
330X1307,2354,330,removed_duplicate,0.0,0.0,19,0.0
330X1308,2355,330,removed_duplicate,0.0,0.0,19,0.0
330X1310,2356,330,removed_duplicate,0.0,0.0,22,0.0
330X1311,2357,330,removed_duplicate,0.0,0.0,22,0.0
340X1,2358,340,kept_numeric,0.0,0.0,6,0.0
340X2,2359,340,kept_numeric,0.0,0.0,4,0.0
340X3,2360,340,kept_numeric,0.0,0.0,6,0.0
340X4,2361,340,kept_numeric,0.0,0.0,5,0.0
340X5,2362,340,kept_numeric,0.0,0.0,5,0.0
340X6,2363,340,kept_numeric,0.0,0.0,6,0.0
340X7,2364,340,kept_numeric,0.0,0.0,5,0.0
340X8,2365,340,kept_numeric,0.0,0.0,5,0.0
340X9,2366,340,kept_numeric,0.0,0.0,4,0.0
340X10,2367,340,kept_numeric,0.0,0.0,4,0.0
340X11,2368,340,kept_numeric,0.0,0.0,35,0.0
340X13,2369,340,kept_numeric,0.0,0.0,36,0.0
340X15,2370,340,kept_numeric,0.0,0.0,37,0.0
340X17,2371,340,kept_numeric,0.0,0.0,62,0.0
340X18,2372,340,kept_numeric,0.0,0.0,50,0.0
340X19,2373,340,kept_numeric,0.0,0.0,29,0.0
340X20,2374,340,kept_numeric,0.0,0.0,7,0.0
340X21,2375,340,kept_numeric,0.0,0.0,3,0.0
340X22,2376,340,kept_numeric,0.0,0.0,2,0.0
340X23,2377,340,removed_constant,0.0,0.0,1,0.0
340X24,2378,340,kept_numeric,0.0,0.0,115,0.0
340X25,2379,340,kept_numeric,0.0,0.0,105,0.0
340X26,2380,340,kept_numeric,0.0,0.0,112,0.0
340X27,2381,340,kept_numeric,0.0,0.0,36,0.0
340X28,2382,340,kept_numeric,0.0,0.0,37,0.0
340X29,2383,340,kept_numeric,0.0,0.0,36,0.0
340X30,2384,340,removed_constant,0.0,0.0,1,0.0
ERROR:#N/A (#2),2385,META,kept_numeric,0.0,0.0,3,0.0
340X31,2386,340,kept_numeric,0.0,0.0,5,0.0
340X33,2387,340,kept_numeric,0.0,0.0,4,0.0
340X34,2388,340,kept_numeric,0.0,0.0,5,0.0
340X35,2389,340,kept_numeric,0.0,0.0,5,0.0
340X36,2390,340,kept_numeric,0.0,0.0,4,0.0
340X37,2391,340,kept_numeric,0.0,0.0,3,0.0
340X38,2392,340,kept_numeric,0.0,0.0,4,0.0
340X39,2393,340,kept_numeric,0.0,0.0,4,0.0
340X40,2394,340,kept_numeric,0.0,0.0,3,0.0
340X41,2395,340,kept_numeric,0.0,0.0,5,0.0
340X42,2396,340,kept_numeric,0.0,0.0,4,0.0
340X43,2397,340,kept_numeric,0.0,0.0,7,0.0
340X44,2398,340,kept_numeric,0.0,0.0,3,0.0
340X45,2399,340,kept_numeric,0.0,0.0,6,0.0
340X46,2400,340,kept_numeric,0.0,0.0,8,0.0
340X47,2401,340,kept_numeric,0.0,0.0,7,0.0
340X48,2402,340,kept_numeric,0.0,0.0,4,0.0
340X49,2403,340,kept_numeric,0.0,0.5075,5,0.0
340X51,2404,340,kept_numeric,0.0,0.65125,4,0.0
340X53,2405,340,kept_numeric,0.0,0.2975,3,0.0
340X55,2406,340,removed_constant,0.0,1.0,1,0.0
340X57,2407,340,kept_numeric,0.0,0.95125,3,0.0
340X59,2408,340,kept_numeric,0.0,0.15,3,0.0
340X61,2409,340,kept_numeric,0.0,0.66875,3,0.0
340X63,2410,340,removed_constant,0.0,1.0,1,0.0
340X65,2411,340,kept_numeric,0.0,0.0,4,0.0
340X67,2412,340,kept_numeric,0.0,0.0,2,0.0
340X69,2413,340,kept_numeric,0.0,0.0,9,0.0
340X71,2414,340,removed_constant,0.0,0.0,1,0.0
340X73,2415,340,kept_numeric,0.0,0.0,3,0.0
340X75,2416,340,kept_numeric,0.0,0.0,2,0.0
340X77,2417,340,kept_numeric,0.0,0.0,3,0.0
340X79,2418,340,removed_constant,0.0,0.0,1,0.0
340X81,2419,340,kept_numeric,0.0,0.36125,8,0.0
340X83,2420,340,kept_numeric,0.0,0.0025,7,0.0
340X85,2421,340,kept_numeric,0.0,0.25125,5,0.0
340X87,2422,340,removed_constant,0.0,1.0,1,0.0
340X89,2423,340,removed_constant,0.0,1.0,1,0.0
340X91,2424,340,removed_constant,0.0,1.0,1,0.0
340X93,2425,340,removed_constant,0.0,1.0,1,0.0
340X95,2426,340,removed_constant,0.0,1.0,1,0.0
340X97,2427,340,kept_numeric,0.0,0.92875,3,0.0
340X99,2428,340,kept_numeric,0.0,0.37875,4,0.0
340X101,2429,340,kept_numeric,0.0,0.60875,3,0.0
340X103,2430,340,removed_constant,0.0,1.0,1,0.0
340X105,2431,340,kept_numeric,0.0,0.51375,2,0.0
340X107,2432,340,kept_numeric,0.0,0.0,509,0.0
340X108,2433,340,kept_numeric,0.0,0.0,475,0.0
340X109,2434,340,kept_numeric,0.0,0.0,435,0.0
340X110,2435,340,kept_numeric,0.0,0.0,2,0.0
340X111,2436,340,removed_constant,0.0,0.0,1,0.0
340X113,2437,340,kept_numeric,0.0,0.0,2,0.0
340X115,2438,340,kept_numeric,0.0,0.0,2,0.0
340X117,2439,340,removed_constant,0.0,0.0,1,0.0
340X119,2440,340,removed_constant,0.0,0.0,1,0.0
340X121,2441,340,kept_numeric,0.0,0.0,8,0.0
340X123,2442,340,kept_numeric,0.0,0.0,10,0.0
340X124,2443,340,kept_numeric,0.0,0.0,8,0.0
340X125,2444,340,kept_numeric,0.0,0.0,9,0.0
340X126,2445,340,kept_numeric,0.0,0.0,10,0.0
340X127,2446,340,removed_constant,0.0,1.0,1,0.0
340X128,2447,340,removed_constant,0.0,1.0,1,0.0
340X129,2448,340,removed_constant,0.0,1.0,1,0.0
340X130,2449,340,removed_constant,0.0,0.0,1,0.0
340X132,2450,340,kept_numeric,0.0,0.0,9,0.0
340X133,2451,340,kept_numeric,0.0,0.0,8,0.0
340X134,2452,340,kept_numeric,0.0,0.0,9,0.0
340X135,2453,340,removed_constant,0.0,1.0,1,0.0
340X136,2454,340,removed_constant,0.0,1.0,1,0.0
340X137,2455,340,removed_constant,0.0,1.0,1,0.0
340X138,2456,340,kept_numeric,0.0,0.0,28,0.0
340X139,2457,340,kept_numeric,0.0,0.0,31,0.0
340X140,2458,340,kept_numeric,0.0,0.0,30,0.0
340X141,2459,340,removed_constant,0.0,0.0,1,0.0
340X143,2460,340,kept_numeric,0.0,0.0,11,0.0
340X145,2461,340,kept_numeric,0.0,0.0,3,0.0
340X147,2462,340,kept_numeric,0.0,0.0,14,0.0
340X149,2463,340,kept_numeric,0.0,0.0,14,0.0
340X151,2464,340,kept_numeric,0.0,0.0,12,0.0
340X153,2465,340,removed_constant,0.0,1.0,1,0.0
340X155,2466,340,removed_constant,0.0,1.0,1,0.0
340X157,2467,340,removed_constant,0.0,1.0,1,0.0
340X159,2468,340,removed_constant,0.0,0.0,1,0.0
340X161,2469,340,kept_numeric,0.0,0.0,18,0.0
340X163,2470,340,kept_numeric,0.0,0.0,19,0.0
340X165,2471,340,kept_numeric,0.0,0.0,18,0.0
340X167,2472,340,removed_constant,0.0,1.0,1,0.0
340X169,2473,340,removed_constant,0.0,1.0,1,0.0
340X171,2474,340,removed_constant,0.0,1.0,1,0.0
340X173,2475,340,kept_numeric,0.0,0.0,91,0.0
340X175,2476,340,kept_numeric,0.0,0.0,90,0.0
340X177,2477,340,kept_numeric,0.0,0.0,87,0.0
340X179,2478,340,removed_constant,0.0,0.0,1,0.0
340X181,2479,340,kept_numeric,0.0,0.0,78,0.0
340X182,2480,340,kept_numeric,0.0,0.0,6,0.0
340X183,2481,340,kept_numeric,0.0,0.0,12,0.0
340X184,2482,340,removed_constant,0.0,0.0,1,0.0
340X185,2483,340,kept_numeric,0.0,0.0,134,0.0
340X186,2484,340,kept_numeric,0.0,0.0,135,0.0
340X187,2485,340,kept_numeric,0.0,0.0,132,0.0
340X188,2486,340,kept_numeric,0.0,0.0,50,0.0
340X189,2487,340,kept_numeric,0.0,0.0,49,0.0
340X190,2488,340,kept_numeric,0.0,0.0,52,0.0
340X191,2489,340,removed_constant,0.0,0.0,1,0.0
340X192,2490,340,kept_numeric,0.0,0.0,5,0.0
340X193,2491,340,kept_numeric,0.0,0.0,13,0.0
340X194,2492,340,kept_numeric,0.0,0.0,13,0.0
340X195,2493,340,kept_numeric,0.0,0.0,13,0.0
340X196,2494,340,kept_numeric,0.0,0.0,35,0.0
340X197,2495,340,kept_numeric,0.0,0.0,36,0.0
340X198,2496,340,kept_numeric,0.0,0.0,35,0.0
340X199,2497,340,removed_constant,0.0,0.0,1,0.0
344X1,2498,344,kept_numeric,0.0,0.0,8,0.0
344X2,2499,344,removed_constant,0.07625,0.0,1,0.0
344X3,2500,344,removed_all_nan,1.0,0.0,0,0.0
344X4,2501,344,removed_constant,0.07625,0.0,1,0.0
344X5,2502,344,kept_numeric,0.0,0.0,9,0.0
344X6,2503,344,kept_numeric,0.0,0.0,10,0.0
344X7,2504,344,removed_constant,0.07625,0.0,1,0.0
344X8,2505,344,removed_all_nan,1.0,0.0,0,0.0
344X9,2506,344,removed_constant,0.07625,0.0,1,0.0
344X10,2507,344,kept_numeric,0.0,0.0,10,0.0
344X11,2508,344,removed_constant,0.07625,0.0,1,0.0
344X12,2509,344,removed_constant,0.07625,0.0,1,0.0
344X13,2510,344,kept_numeric,0.0,0.0,10,0.0
344X14,2511,344,removed_constant,0.07625,0.0,1,0.0
344X15,2512,344,kept_numeric,0.0,0.0,9,0.0
344X16,2513,344,kept_numeric,0.07625,0.0,20,0.0
344X17,2514,344,removed_all_nan,1.0,0.0,0,0.0
344X18,2515,344,removed_all_nan,1.0,0.0,0,0.0
344X19,2516,344,kept_numeric,0.0,0.0,45,0.0
344X20,2517,344,kept_numeric,0.0,0.0,73,0.0
344X21,2518,344,kept_numeric,0.07625,0.0,68,0.0
344X22,2519,344,kept_numeric,0.07625,0.0,34,0.0
344X23,2520,344,removed_all_nan,1.0,0.0,0,0.0
344X24,2521,344,removed_all_nan,1.0,0.0,0,0.0
344X25,2522,344,kept_numeric,0.0,0.0,7,0.0
344X26,2523,344,kept_numeric,0.07625,0.0,7,0.0
344X27,2524,344,kept_numeric,0.07625,0.0,2,0.0
344X28,2525,344,removed_all_nan,1.0,0.0,0,0.0
344X29,2526,344,kept_numeric,0.0,0.0,2,0.0
344X30,2527,344,removed_constant,0.0,0.0,1,0.0
344X31,2528,344,removed_constant,0.07625,0.0,1,0.0
344X32,2529,344,removed_all_nan,1.0,0.0,0,0.0
344X33,2530,344,removed_all_nan,1.0,0.0,0,0.0
344X34,2531,344,kept_numeric,0.0,0.0,131,0.0
344X35,2532,344,kept_numeric,0.07625,0.0,130,0.0
344X36,2533,344,kept_numeric,0.0,0.0,138,0.0
344X37,2534,344,kept_numeric,0.07625,0.0,116,0.0
344X38,2535,344,removed_all_nan,1.0,0.0,0,0.0
344X39,2536,344,kept_numeric,0.07625,0.0,45,0.0
344X40,2537,344,removed_all_nan,1.0,0.0,0,0.0
344X41,2538,344,kept_numeric,0.0,0.0,47,0.0
344X42,2539,344,removed_all_nan,1.0,0.0,0,0.0
344X43,2540,344,kept_numeric,0.0,0.0,47,0.0
344X44,2541,344,kept_numeric,0.07625,0.0,44,0.0
344X45,2542,344,removed_constant,0.0,0.0,1,0.0
344X46,2543,344,removed_constant,0.07625,0.0,1,0.0
344X47,2544,344,removed_all_nan,1.0,0.0,0,0.0
344X48,2545,344,kept_numeric,0.0,0.0,3,0.0
344X49,2546,344,kept_numeric,0.07625,0.0,2,0.0
344X50,2547,344,removed_all_nan,1.0,0.0,0,0.0
344X51,2548,344,kept_numeric,0.07625,0.0,2,0.0
344X52,2549,344,removed_all_nan,1.0,0.0,0,0.0
344X53,2550,344,kept_numeric,0.0,0.0,5,0.0
344X54,2551,344,removed_all_nan,1.0,0.0,0,0.0
344X55,2552,344,kept_numeric,0.0,0.0,6,0.0
344X56,2553,344,kept_numeric,0.07625,0.0,4,0.0
344X57,2554,344,removed_duplicate,0.0,0.0,5,0.0
344X58,2555,344,removed_constant,0.07625,0.0,1,0.0
344X59,2556,344,removed_all_nan,1.0,0.0,0,0.0
344X60,2557,344,kept_numeric,0.07625,0.0,3,0.0
344X61,2558,344,removed_all_nan,1.0,0.0,0,0.0
344X62,2559,344,kept_numeric,0.0,0.0,5,0.0
344X63,2560,344,removed_all_nan,1.0,0.0,0,0.0
344X64,2561,344,kept_numeric,0.0,0.0,6,0.0
344X65,2562,344,kept_numeric,0.07625,0.0,2,0.0
344X66,2563,344,kept_numeric,0.0,0.0,5,0.0
344X67,2564,344,removed_constant,0.07625,0.0,1,0.0
344X68,2565,344,removed_all_nan,1.0,0.0,0,0.0
344X69,2566,344,kept_numeric,0.07625,0.0,3,0.0
344X70,2567,344,removed_all_nan,1.0,0.0,0,0.0
344X71,2568,344,kept_numeric,0.0,0.0,7,0.0
344X72,2569,344,removed_all_nan,1.0,0.0,0,0.0
344X73,2570,344,kept_numeric,0.0,0.0,6,0.0
344X74,2571,344,kept_numeric,0.07625,0.00125,6,0.0
344X75,2572,344,removed_constant,0.07625,0.0,1,0.0
344X76,2573,344,removed_all_nan,1.0,0.0,0,0.0
344X77,2574,344,kept_numeric,0.0,0.0,6,0.0
344X78,2575,344,kept_numeric,0.0,0.0,7,0.0
344X79,2576,344,kept_numeric,0.07625,0.0,7,0.0
344X80,2577,344,removed_all_nan,1.0,0.0,0,0.0
344X81,2578,344,kept_numeric,0.07625,0.00125,4,0.0
344X82,2579,344,removed_all_nan,1.0,0.0,0,0.0
344X83,2580,344,kept_numeric,0.0,0.0,5,0.0
344X84,2581,344,removed_all_nan,1.0,0.0,0,0.0
344X85,2582,344,kept_numeric,0.0,0.02375,7,0.0
344X86,2583,344,kept_numeric,0.07625,0.45875,5,0.0
344X87,2584,344,kept_numeric,0.0,0.0,6,0.0
344X88,2585,344,kept_numeric,0.07625,0.09,4,0.0
344X89,2586,344,removed_all_nan,1.0,0.0,0,0.0
344X90,2587,344,kept_numeric,0.07625,0.55375,3,0.0
344X91,2588,344,removed_all_nan,1.0,0.0,0,0.0
344X92,2589,344,kept_numeric,0.0,0.07625,2,0.0
344X93,2590,344,removed_all_nan,1.0,0.0,0,0.0
344X94,2591,344,kept_numeric,0.0,0.49125,4,0.0
344X95,2592,344,kept_numeric,0.07625,0.4475,4,0.0
344X96,2593,344,kept_numeric,0.0,0.5825,3,0.0
344X97,2594,344,kept_numeric,0.07625,0.52125,3,0.0
344X98,2595,344,removed_all_nan,1.0,0.0,0,0.0
344X99,2596,344,kept_numeric,0.07625,0.10875,3,0.0
344X100,2597,344,removed_all_nan,1.0,0.0,0,0.0
